Upi,Fleng,Fwidth,RawLength,RawWidth,Quantity,Material,Graining,UniqueEdgeId1LeadingEdge,UniqueEdgeId2LeadingEdge,UniqueEdgeId3LeadingEdge,UniqueEdgeId4LeadingEdge,Orientation,Materialflow,SerialNumber,Customernumber,Cart,PartName,Batchnumber,ErpEdge,CsvRemark,DoubleFaces,Thickness,MillingType,Reverse,PackQuantity,PackNumber,SwplQuantity,LotCode,LotDesc,ProjectName,Ftlx,Fen,Color,CabinetNo,DrillingType,WareFlag,ProductColor,CrId,NailFlag,PickupDate,ItemCodeSimple,EmergencyFlag,GIndex,SubBatchArea,DealerName,PVC,LineNo,FlowName,OptimizeList,FactoryCode,Info6DrillingNo,ItemCode,DiagonalLine,DoolFleng,DoolFwidth,DateTimeType,BatchSeq,SeeLightFlag,ReproduceFlag,CabinetNumber,ProductTypeName,PartTypeName,ModelType,HhWall,HhHandleface,DoorSerialNumber,HhLocktype,HhHingetype,OrderBrand,LineItemName,LineItemCode,HhMachiningOne,DetailRemark,HhBottomdis,DePlanComments,HgDoorSerialNumber,IsInsertedPanelLine,OldTaskNo,OldNeedItemNumber,TransverseStriation,HandleRemark,Specification,ProductDateEnd,BatchOrder,SourceColor,HhSpecification,HhMachiningTwo,HhSeq,MmGroovemessage,SealDarkintDamper,DoorPocketNum,HandleShortName,ColourTonal,MmColourmixture,MmSpecOrderRemark,BatchCarNo,BatchCarNoIndex,GcPanelType,SpecialProcess,EdgebandColour,SurfaceColor,EdgebandLogoFlag,TypeOfProduction,OriginLength,OriginWidth,DrillingNoLastFour,EdgebandLogoFlagExtend,HalmaMillType,CpnOuterColorDescriptionZH,PackageBatch,Shape,ShapeFlag,OrderBrandClass,Handle,PotColor,SpellTrayCode,TrayCode,Suite,RouteName,CommentsInValue,FilmCoverItemCode,FilmCoverPictureCode,Layer,SingleOrderSeat,SingleOrderArea,LastCol
1319490000000.0,150.0,276.0,151.0,276.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,1,1_6_13,381279230,P3021012400300-2,64,非标中固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,1,1,9,ZJ_ZN241102A1-1(1),,,小板件,分,034BENF,,A6,,,1319485551012-64-1,,11月5日,,,,柜1区,集美区,034B,2,4.0小板件,,131948555,,FG0318019VA,314.13,150.0,276.0,B,1,,,,,,,,,Feb-32,,,索菲亚,非标中固层(VA),,  ,,扇地缝:,,Feb-64,0,,,,,150*276*18,,ZJ_ZN241102A1-1 | P3021012400300-2,034B,18*276*150,,32-2-,,；；,,,深花色,,,0,0,,,34,,,,151.0,276.5,1012,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P013,,,6,,,,,,,End
1319090000000.0,944.0,70.0,944.0,71.0,1,VA_18_034B,1,FBD6_22_034,,FBD6_22_034,,0,1_6_10T,381279230,P0120052400199-12,30,支撑顶柜18mm加固条(VA),ZJ_ZN241102A1-1,2H,,,18,,,1,1,22,ZJ_ZN241102A1-1(1),,,小板件,,034BENF,,A6,,,1319094611106-30-1,,11月5日,,,,柜1区,潍坊,034B,48,4.0小板件,,131909461,,FG0218VA,946.59,944.0,70.0,B,1,,,,,,,,,117-48,,,索菲亚,支撑顶柜18mm加固条(VA),,  ,,扇地缝:,,30-48,0,,,,,944*70*18,,ZJ_ZN241102A1-1 | P0120052400199-12,034B,18*70*944,,117-48-,,；；,,,深花色,,,0,0,,,34,,,,944.0,71.0,1106,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P046,,,6,,,,,,,End
1320020000000.0,1176.0,320.0,1177.0,320.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_12,381279230,P3726012400098-5,10,非标下固层(VA),ZJ_ZN241102A1-1,四○,,双,18,,,3,3,4,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A2,,,1320023391008-10-1,,11月5日,,,,柜3区,镇江新区,034B,18,智能矩形,,132002339,1320020000000.0,FG0218019VA,1218.76,1176.0,320.0,B,1,,,,,,,,,22-18,,,索菲亚,非标下固层(VA),,  ,,扇地缝:,,10月18日,0,,,,,1176*320*18,,ZJ_ZN241102A1-1 | P3726012400098-5,034B,18*320*1176,,22-18-,,；；,,,深花色,,,0,0,,,34,,,,1177.0,320.5,1008,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P080,,,6,,,,,,,End
1318880000000.0,1485.0,322.0,1486.0,322.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_12,381279230,P0513012400179-6,51,非标上固层(VA),ZJ_ZN241102A1-1,四○,,双,18,,,4,2,2,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A2,,,1318875551003-51-1,,11月5日,,,,柜3区,沛县,034B,18,智能矩形,,131887555,1318880000000.0,FG0118018VA,1519.51,1485.0,322.0,B,1,,,,,,,,,35-18,,,索菲亚,非标上固层(VA),,  ,,扇地缝:,,51-18,0,,,,,1485*322*18,,ZJ_ZN241102A1-1 | P0513012400179-6,034B,18*322*1485,,35-18-,,；；,,,深花色,,,0,0,,,34,,,,1486.0,322.5,1003,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P082,,,6,,,,,,,End
1318880000000.0,654.0,320.0,655.0,320.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P0513012400179-6,51,非标中固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,4,1,4,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1318875551014-51-1,,11月5日,,,,柜3区,沛县,034B,29,智能矩形,,131887555,,FG0318019VA,728.09,654.0,320.0,B,1,,,,,,,,,35-29,,,索菲亚,非标中固层(VA),,  ,,扇地缝:,,51-29,0,,,,,654*320*18,,ZJ_ZN241102A1-1 | P0513012400179-6,034B,18*320*654,,35-29-,,；；,,,深花色,,,0,0,,,34,,,,655.0,320.5,1014,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P082,,,6,,,,,,,End
1318390000000.0,309.0,300.0,310.0,300.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P3345212400166-1,77,非标18mm不见光侧板(VA),ZJ_ZN241102A1-1,四○,,,18,,,22,9,6,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1318388691109-77-1,,11月5日,,,,柜3区,哈尔滨市,034B,128,智能矩形,,131838869,,FC21801VA,430.68,309.0,300.0,B,1,,,,,,,,,155-128,,,索菲亚,非标18mm不见光侧板(VA),,  ,,扇地缝:,,77-128,0,,,,,309*300*18,,ZJ_ZN241102A1-1 | P3345212400166-1,034B,18*300*309,,155-128-,,；；,,,深花色,,,0,0,,,34,,,,310.0,300.5,1109,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P038,,,6,,,,,,,End
1318390000000.0,700.0,304.0,701.0,304.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P3345212400166-1,77,非标18mm不见光侧板(VA),ZJ_ZN241102A1-1,四○,,,18,,,22,7,4,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1318388691020-77-1,,11月5日,,,,柜3区,哈尔滨市,034B,53,智能矩形,,131838869,,FC21801VA,763.16,700.0,304.0,B,1,,,,,,,,,155-53,,,索菲亚,非标18mm不见光侧板(VA),,  ,,扇地缝:,,77-53,0,,,,,700*304*18,,ZJ_ZN241102A1-1 | P3345212400166-1,034B,18*304*700,,155-53-,,；；,,,深花色,,,0,0,,,34,,,,701.0,304.5,1020,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P038,,,6,,,,,,,End
1318390000000.0,364.0,303.0,365.0,303.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P3345212400166-1,77,非标中固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,22,8,8,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1318388691079-77-1,,11月5日,,,,柜3区,哈尔滨市,034B,137,智能矩形,,131838869,,FG0318019VA,473.61,364.0,303.0,B,1,,,,,,,,,155-137,,,索菲亚,非标中固层(VA),,  ,,扇地缝:,,77-137,0,,,,,364*303*18,,ZJ_ZN241102A1-1 | P3345212400166-1,034B,18*303*364,,155-137-,,；；,,,深花色,,,0,0,,,34,,,,365.0,303.5,1079,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P038,,,6,,,,,,,End
1318390000000.0,399.5,290.0,400.5,290.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P3345212400166-1,77,非标18mm不见光侧板(VA),ZJ_ZN241102A1-1,四○,,,18,,,22,12,10,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1318388691110-77-1,,11月5日,,,,柜3区,哈尔滨市,034B,129,智能矩形,,131838869,,FC21801VA,493.66,399.5,290.0,B,1,,,,,,,,,155-129,,,索菲亚,非标18mm不见光侧板(VA),,  ,,扇地缝:,,77-129,0,,,,,399.5*290*18,,ZJ_ZN241102A1-1 | P3345212400166-1,034B,18*290*399.5,,155-129-,,；；,,,深花色,,,0,0,,,34,,,,400.5,290.5,1110,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P038,,,6,,,,,,,End
1318390000000.0,953.0,301.0,954.0,301.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_12,381279230,P3345212400166-1,77,非标中固层(VA),ZJ_ZN241102A1-1,四○,,双,18,,,22,4,7,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A2,,,1318388691087-77-1,,11月5日,,,,柜3区,哈尔滨市,034B,145,智能矩形,,131838869,1318390000000.0,FG0318019VA,999.4,953.0,301.0,B,1,,,,,,,,,155-145,,,索菲亚,非标中固层(VA),,  ,,扇地缝:,,77-145,0,,,,,953*301*18,,ZJ_ZN241102A1-1 | P3345212400166-1,034B,18*301*953,,155-145-,,；；,,,深花色,,,0,0,,,34,,,,954.0,301.5,1087,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P038,,,6,,,,,,,End
1318390000000.0,390.0,301.0,391.0,301.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P3345212400166-1,77,非标中固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,22,12,10,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1318388691088-77-1,,11月5日,,,,柜3区,哈尔滨市,034B,146,智能矩形,,131838869,,FG0318019VA,492.65,390.0,301.0,B,1,,,,,,,,,155-146,,,索菲亚,非标中固层(VA),,  ,,扇地缝:,,77-146,0,,,,,390*301*18,,ZJ_ZN241102A1-1 | P3345212400166-1,034B,18*301*390,,155-146-,,；；,,,深花色,,,0,0,,,34,,,,391.0,301.5,1088,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P038,,,6,,,,,,,End
1318390000000.0,518.0,554.0,519.0,554.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,1,1_6_10,381279230,P3345212400166-1,77,非标18mm不见光侧板(VA),ZJ_ZN241102A1-1,四○,,,18,,+,22,2,6,ZJ_ZN241102A1-1(3),,,矩形,分,034BENF,,A3,,,1318388691008-77-1,,11月5日,,,,柜3区,哈尔滨市,034B,41,智能矩形,,131838869,,FC21801VA,758.45,518.0,554.0,B,1,,,,,,,,,155-41,,,索菲亚,非标18mm不见光侧板(VA),,  ,,扇地缝:,,77-41,0,,,,,518*554*18,,ZJ_ZN241102A1-1 | P3345212400166-1,034B,18*554*518,,155-41-,,；；,,,深花色,,,0,0,,,34,,,,519.0,554.5,1008,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P038,,,6,,,,,,,End
1318390000000.0,518.0,560.0,519.0,560.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,1,1_6_10,381279230,P3345212400166-1,77,非标18mm不见光侧板(VA),ZJ_ZN241102A1-1,四○,,,18,,+,22,2,6,ZJ_ZN241102A1-1(3),,,矩形,分,034BENF,,A3,,,1318388691011-77-1,,11月5日,,,,柜3区,哈尔滨市,034B,44,智能矩形,,131838869,,FC21801VA,762.84,518.0,560.0,B,1,,,,,,,,,155-44,,,索菲亚,非标18mm不见光侧板(VA),,  ,,扇地缝:,,77-44,0,,,,,518*560*18,,ZJ_ZN241102A1-1 | P3345212400166-1,034B,18*560*518,,155-44-,,；；,,,深花色,,,0,0,,,34,,,,519.0,560.5,1011,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P038,,,6,,,,,,,End
1318630000000.0,1018.0,371.0,1019.0,371.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P3345202400287-3,29,非标榻榻米长中侧板(VA),ZJ_ZN241102A1-1,四○,,,18,,,3,1,5,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1318627291010-29-1,,11月5日,,,,柜3区,哈尔滨市,034B,22,智能矩形,,131862729,,FZC991801VA,1083.5,1018.0,371.0,B,1,,,,,,,,,35-22,,,索菲亚,非标榻榻米长中侧板(VA),,  ,,扇地缝:,,29-22,0,,,,,1018*371*18,,ZJ_ZN241102A1-1 | P3345202400287-3,034B,18*371*1018,,35-22-,,；；,,,深花色,,,0,0,,,34,,,,1019.0,371.5,1010,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P038,,,6,,,,,,,End
1318630000000.0,1018.0,463.0,1019.0,464.0,1,VA_18_034B,1,FBD6_22_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6,381279230,P3345202400287-3,29,非标榻榻米18mm底板(VA),ZJ_ZN241102A1-1,四,,,18,,,3,3,4,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A1,,,1318627291014-29-1,,11月5日,,,,柜3区,哈尔滨市,034B,18,智能矩形,,131862729,,FZD9918VA,1118.34,1018.0,463.0,B,1,,,,,,,,,35-18,,,索菲亚,非标榻榻米18mm底板(VA),,  ,,扇地缝:,,29-18,0,,,,,1018*463*18,,ZJ_ZN241102A1-1 | P3345202400287-3,034B,18*463*1018,,35-18-,,；；,,,深花色,,,0,0,,,34,,,,1019.0,464.0,1014,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P038,,,6,,,,,,,End
1318790000000.0,364.0,311.0,365.0,311.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P1433232401235-1,73,非标上固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,3,2,7,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1318787171006-73-1,,11月5日,,,,柜3区,南京,034B,3,智能矩形,,131878717,,FG0118018VA,478.77,364.0,311.0,B,1,,,,,,,,,3月25日,,,索菲亚,非标上固层(VA),,  ,,扇地缝:,,Mar-73,0,,,,,364*311*18,,ZJ_ZN241102A1-1 | P1433232401235-1,034B,18*311*364,,25-3-,,；；,,,深花色,,,0,0,,,34,,,,365.0,311.5,1006,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P005,,,6,,,,,,,End
1318050000000.0,417.8,433.0,418.8,433.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,1,1_6_10,381279230,P0120102400819-1,92,非标下固层(VA),ZJ_ZN241102A1-1,四○,,,18,,+,9,6,7,ZJ_ZN241102A1-1(3),,,矩形,分,034BENF,,A3,,,1318052061088-92-1,,11月5日,,,,柜3区,潍坊旗舰,034B,26,智能矩形,,131805206,,FG0218019VA,601.7,417.8,433.0,B,1,,,,,,,,,86-26,,,索菲亚,非标下固层(VA),,  ,,扇地缝:,,92-26,0,,,,,417.8*433*18,,ZJ_ZN241102A1-1 | P0120102400819-1,034B,18*433*417.8,,86-26-,,；；,,,深花色,,,0,0,,,34,,,,418.8,433.5,1088,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P040,,,6,,,,,,,End
1318350000000.0,767.7,308.0,768.7,308.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P3021012400336-1,31,非标中固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,7,4,5,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1318345061016-31-1,,11月5日,,,,柜3区,集美区,034B,6,智能矩形,,131834506,,FG0318019VA,827.18,767.7,308.0,B,1,,,,,,,,,6月24日,,,索菲亚,非标中固层(VA),,  ,,扇地缝:,,Jun-31,0,,,,,767.7*308*18,,ZJ_ZN241102A1-1 | P3021012400336-1,034B,18*308*767.7,,24-6-,,；；,,,深花色,,,0,0,,,34,,,,768.7,308.5,1016,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P013,,,6,,,,,,,End
