Upi,Fleng,Fwidth,RawLength,RawWidth,Quantity,Material,Graining,UniqueEdgeId1LeadingEdge,UniqueEdgeId2LeadingEdge,UniqueEdgeId3LeadingEdge,UniqueEdgeId4LeadingEdge,Orientation,Materialflow,SerialNumber,Customernumber,Cart,PartName,Batchnumber,ErpEdge,CsvRemark,DoubleFaces,Thickness,MillingType,Reverse,PackQuantity,PackNumber,SwplQuantity,LotCode,LotDesc,ProjectName,Ftlx,Fen,Color,CabinetNo,DrillingType,WareFlag,ProductColor,CrId,NailFlag,PickupDate,ItemCodeSimple,EmergencyFlag,GIndex,SubBatchArea,DealerName,PVC,LineNo,FlowName,OptimizeList,FactoryCode,Info6DrillingNo,ItemCode,DiagonalLine,DoolFleng,DoolFwidth,DateTimeType,BatchSeq,SeeLightFlag,ReproduceFlag,CabinetNumber,ProductTypeName,PartTypeName,ModelType,HhWall,HhHandleface,DoorSerialNumber,HhLocktype,HhHingetype,OrderBrand,LineItemName,LineItemCode,HhMachiningOne,DetailRemark,HhBottomdis,DePlanComments,HgDoorSerialNumber,IsInsertedPanelLine,OldTaskNo,OldNeedItemNumber,TransverseStriation,HandleRemark,Specification,ProductDateEnd,BatchOrder,SourceColor,HhSpecification,HhMachiningTwo,HhSeq,MmGroovemessage,SealDarkintDamper,DoorPocketNum,HandleShortName,ColourTonal,MmColourmixture,MmSpecOrderRemark,BatchCarNo,BatchCarNoIndex,GcPanelType,SpecialProcess,EdgebandColour,SurfaceColor,EdgebandLogoFlag,TypeOfProduction,OriginLength,OriginWidth,DrillingNoLastFour,EdgebandLogoFlagExtend,HalmaMillType,CpnOuterColorDescriptionZH,PackageBatch,Shape,ShapeFlag,OrderBrandClass,Handle,PotColor,SpellTrayCode,TrayCode,Suite,RouteName,CommentsInValue,FilmCoverItemCode,FilmCoverPictureCode,Layer,SingleOrderSeat,SingleOrderArea,LastCol
1319560000000.0,2405.0,554.0,2406.0,554.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P0013012400275-6,56,非标18mm不见光侧板(VA),ZJ_ZN241102A1-1,四○,,,18,,,10,1,2,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1319560921006-56-1,,11月5日,,,,柜3区,常州,034B,33,智能矩形,,131956092,,FC21801VA,2467.98,2405.0,554.0,B,1,,,,,,,,,47-33,,,索菲亚,非标18mm不见光侧板(VA),,  ,,扇地缝:,,56-33,0,,,,,2405*554*18,,ZJ_ZN241102A1-1 | P0013012400275-6,034B,18*554*2405,,47-33-,,；；,,,深花色,,,0,0,,,34,,,,2406.0,554.5,1006,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P029,,,6,,,,,,,End
1319160000000.0,255.0,328.0,256.0,328.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,1,1_6_10,381279230,P3345172400891-2,74,非标18mm见光侧板(右)(VA),ZJ_ZN241102A1-1,四K○|K1,1右,,18,B4,+,15,1,6,ZJ_ZN241102A1-1(3),,,矩形,分,034BENF,,A4,,,1319155441014-74-1,,11月5日,,,,柜3区,哈尔滨市,034B,41,智能矩形,,131915544,,FC11801RVA,415.46,255.0,328.0,B,1,★,,,,,,,,173-41,,,索菲亚,非标18mm见光侧板(右)(VA),,  ,,扇地缝:,,74-41,0,,,,,255*328*18,,ZJ_ZN241102A1-1 | P3345172400891-2,034B,18*328*255,,173-41-,,；；,,右,深花色,,,0,0,,,34,,,,256.0,328.5,1014,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P038,,,6,,,,,,,End
1318620000000.0,2360.0,444.0,2361.0,444.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P0513012400193-6,102,非标18mm不见光侧板(VA),ZJ_ZN241102A1-1,四○,,,18,,,9,8,2,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1318622231005-102-1,,11月5日,,,,柜3区,沛县,034B,53,智能矩形,,131862223,,FC21801VA,2401.4,2360.0,444.0,B,1,,,,,,,,,54-53,,,索菲亚,非标18mm不见光侧板(VA),,  ,,扇地缝:,,102-53,0,,,,,2360*444*18,,ZJ_ZN241102A1-1 | P0513012400193-6,034B,18*444*2360,,54-53-,,；；,,,深花色,,,0,0,,,34,,,,2361.0,444.5,1005,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P082,,,6,,,,,,,End
1319160000000.0,382.0,321.0,383.0,321.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P3345172400891-2,74,非标中固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,15,3,10,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1319155441101-74-1,,11月5日,,,,柜3区,哈尔滨市,034B,134,智能矩形,,131915544,,FG0318019VA,498.96,382.0,321.0,B,1,,,,,,,,,173-134,,,索菲亚,非标中固层(VA),,  ,,扇地缝:,,74-134,0,,,,,382*321*18,,ZJ_ZN241102A1-1 | P3345172400891-2,034B,18*321*382,,173-134-,,；；,,,深花色,,,0,0,,,34,,,,383.0,321.5,1101,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P038,,,6,,,,,,,End
1316230000000.0,384.0,373.0,385.0,373.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P1433462400172-2,58,非标上固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,13,9,10,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1316229201016-58-1,,11月5日,,,,柜3区,南京,034B,52,智能矩形,,131622920,,FG0118018VA,535.34,384.0,373.0,B,1,,,,,,,,,98-52,,,索菲亚,非标上固层(VA),,  ,,扇地缝:,,58-52,0,,,,,384*373*18,,ZJ_ZN241102A1-1 | P1433462400172-2,034B,18*373*384,,98-52-,,；；,,,深花色,,,0,0,,,34,,,,385.0,373.5,1016,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P005,,,6,,,,,,,End
1316230000000.0,384.0,373.0,385.0,373.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P1433462400172-2,58,非标下固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,13,9,10,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1316229201023-58-1,,11月5日,,,,柜3区,南京,034B,19,智能矩形,,131622920,,FG0218019VA,535.34,384.0,373.0,B,1,,,,,,,,,98-19,,,索菲亚,非标下固层(VA),,  ,,扇地缝:,,58-19,0,,,,,384*373*18,,ZJ_ZN241102A1-1 | P1433462400172-2,034B,18*373*384,,98-19-,,；；,,,深花色,,,0,0,,,34,,,,385.0,373.5,1023,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P005,,,6,,,,,,,End
1316230000000.0,384.0,373.0,385.0,373.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P1433462400172-2,58,非标中固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,13,9,10,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1316229201031-58-1,,11月5日,,,,柜3区,南京,034B,27,智能矩形,,131622920,,FG0318019VA,535.34,384.0,373.0,B,1,,,,,,,,,98-27,,,索菲亚,非标中固层(VA),,  ,,扇地缝:,,58-27,0,,,,,384*373*18,,ZJ_ZN241102A1-1 | P1433462400172-2,034B,18*373*384,,98-27-,,；；,,,深花色,,,0,0,,,34,,,,385.0,373.5,1031,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P005,,,6,,,,,,,End
1316230000000.0,323.0,361.0,324.0,361.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,1,1_6_10,381279230,P1433462400172-2,58,非标中固层(VA),ZJ_ZN241102A1-1,四○,,,18,,+,13,6,8,ZJ_ZN241102A1-1(3),,,矩形,分,034BENF,,A3,,,1316229201040-58-1,,11月5日,,,,柜3区,南京,034B,36,智能矩形,,131622920,,FG0318019VA,484.41,323.0,361.0,B,1,,,,,,,,,98-36,,,索菲亚,非标中固层(VA),,  ,,扇地缝:,,58-36,0,,,,,323*361*18,,ZJ_ZN241102A1-1 | P1433462400172-2,034B,18*361*323,,98-36-,,；；,,,深花色,,,0,0,,,34,,,,324.0,361.5,1040,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P005,,,6,,,,,,,End
1319840000000.0,832.0,553.0,833.0,553.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P1183012400472-2,88,非标下固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,6,6,4,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1319839101012-88-1,,11月5日,,,,柜3区,启东,034B,11,智能矩形,,131983910,,FG0218019VA,999.02,832.0,553.0,B,1,,,,,,,,,Nov-35,,,索菲亚,非标下固层(VA),,  ,,扇地缝:,,Nov-88,0,,,,,832*553*18,,ZJ_ZN241102A1-1 | P1183012400472-2,034B,18*553*832,,35-11-,,；；,,,深花色,,,0,0,,,34,,,,833.0,553.5,1012,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P009,,,6,,,,,,,End
1318620000000.0,828.0,443.0,829.0,443.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P0513012400193-6,102,非标下固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,9,7,5,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1318622231016-102-1,,11月5日,,,,柜3区,沛县,034B,38,智能矩形,,131862223,,FG0218019VA,939.06,828.0,443.0,B,1,,,,,,,,,54-38,,,索菲亚,非标下固层(VA),,  ,,扇地缝:,,102-38,0,,,,,828*443*18,,ZJ_ZN241102A1-1 | P0513012400193-6,034B,18*443*828,,54-38-,,；；,,,深花色,,,0,0,,,34,,,,829.0,443.5,1016,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P082,,,6,,,,,,,End
1319840000000.0,407.0,551.0,408.0,551.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,1,1_6_10,381279230,P1183012400472-2,88,非标中固层(VA),ZJ_ZN241102A1-1,四○,,,18,,+,6,3,4,ZJ_ZN241102A1-1(3),,,矩形,分,034BENF,,A3,,,1319839101017-88-1,,11月5日,,,,柜3区,启东,034B,16,智能矩形,,131983910,,FG0318019VA,685.02,407.0,551.0,B,1,,,,,,,,,35-16,,,索菲亚,非标中固层(VA),,  ,,扇地缝:,,88-16,0,,,,,407*551*18,,ZJ_ZN241102A1-1 | P1183012400472-2,034B,18*551*407,,35-16-,,；；,,,深花色,,,0,0,,,34,,,,408.0,551.5,1017,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P009,,,6,,,,,,,End
1319570000000.0,1335.0,329.0,1336.0,329.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,J2789012400031-3,98,18mm底板(吊柜)(VA),ZJ_ZN241102A1-1,四○,,,18,,,9,1,3,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1319567761070-98-1,,11月5日,,,,柜3区,J常州一米,034B,19,智能矩形,,131956776,,FG0221810VA,1374.94,1335.0,329.0,B,1,,,,,,,,,70-19,,,索菲亚,18mm底板(吊柜)(VA),,  ,,扇地缝:,,98-19,0,,,,,1335*329*18,,ZJ_ZN241102A1-1 | J2789012400031-3,034B,18*329*1335,,70-19-,,；；,,,深花色,,,0,0,,,34,,,,1336.0,329.5,1070,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P023,,,6,,,,,,,End
1320030000000.0,932.0,405.0,933.0,405.0,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD0041_034,FBD6_22_034,0,1_6_10,381279230,Y0323142400085-6,100,非标18mm见光侧板(VA),ZJ_ZN241102A1-1,2H△2L,,,18,,,9,5,3,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1320033441009-100-1,,11月5日,,,,柜3区,杭州佳盛,034B,21,智能矩形,,132003344,,FC11801VA,1016.19,932.0,405.0,B,1,★,,,,,,,,60-21,,,索菲亚,非标18mm见光侧板(VA),,  ,,扇地缝:,,100-21,0,,,,,932*405*18,,ZJ_ZN241102A1-1 | Y0323142400085-6,034B,18*405*932,,60-21-,,；；,,,深花色,,,0,0,,,34,,,,933.0,405.0,1009,,,034B_尼可胡桃,02A1-1,,,索柜,,,05Y081,,,6,,,,,,,End
1320030000000.0,402.0,543.0,403.0,543.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,1,1_6_10,381279230,Y0323142400085-6,100,非标上固层(VA),ZJ_ZN241102A1-1,四○,,,18,,+,9,6,7,ZJ_ZN241102A1-1(3),,,矩形,分,034BENF,,A3,,,1320033441013-100-1,,11月5日,,,,柜3区,杭州佳盛,034B,53,智能矩形,,132003344,,FG0118018VA,675.61,402.0,543.0,B,1,,,,,,,,,60-53,,,索菲亚,非标上固层(VA),,  ,,扇地缝:,,100-53,0,,,,,402*543*18,,ZJ_ZN241102A1-1 | Y0323142400085-6,034B,18*543*402,,60-53-,,；；,,,深花色,,,0,0,,,34,,,,403.0,543.5,1013,,,034B_尼可胡桃,02A1-1,,,索柜,,,05Y081,,,6,,,,,,,End
1317240000000.0,1792.0,363.0,1793.0,363.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_12,381279230,P0120102400516-2,13,非标上固层(VA),ZJ_ZN241102A1-1,四○,,双,18,,,14,13,3,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A2,,,1317238261023-13-1,,11月5日,,,,柜3区,潍坊旗舰,034B,98,智能矩形,,131723826,1317240000000.0,FG0118018VA,1828.4,1792.0,363.0,B,1,,,,,,,,,118-98,,,索菲亚,非标上固层(VA),,  ,,扇地缝:,,13-98,0,,,,,1792*363*18,,ZJ_ZN241102A1-1 | P0120102400516-2,034B,18*363*1792,,118-98-,,；；,,,深花色,,,0,0,,,34,,,,1793.0,363.5,1023,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P040,,,6,,,,,,,End
1317240000000.0,430.0,361.0,431.0,361.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P0120102400516-2,13,非标中固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,14,8,10,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1317238261060-13-1,,11月5日,,,,柜3区,潍坊旗舰,034B,89,智能矩形,,131723826,,FG0318019VA,561.45,430.0,361.0,B,1,,,,,,,,,118-89,,,索菲亚,非标中固层(VA),,  ,,扇地缝:,,13-89,0,,,,,430*361*18,,ZJ_ZN241102A1-1 | P0120102400516-2,034B,18*361*430,,118-89-,,；；,,,深花色,,,0,0,,,34,,,,431.0,361.5,1060,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P040,,,6,,,,,,,End
1319380000000.0,1114.0,264.0,1115.0,264.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_12,381279230,P2746032400241-3,24,非标18mm顶固层(VA),ZJ_ZN241102A1-1,四○,,双,18,,,8,7,3,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A2,,,1319383771012-24-1,,11月5日,,,,柜3区,平潭县,034B,12,智能矩形,,131938377,1319380000000.0,FG0121801VA,1144.85,1114.0,264.0,B,1,,,,,,,,,Dec-42,,,索菲亚,非标18mm顶固层(VA),,  ,,扇地缝:,,12月24日,0,,,,,1114*264*18,,ZJ_ZN241102A1-1 | P2746032400241-3,034B,18*264*1114,,42-12-,,；；,,,深花色,,,0,0,,,34,,,,1115.0,264.5,1012,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P016,,,6,,,,,,,End
1317640000000.0,1089.0,573.0,1090.0,573.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_12,381279230,Y0358052401007-2,101,非标18mm顶固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,14,8,3,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A2,,,1317639011039-101-1,,11月5日,,,,柜3区,上海市闵行,034B,14,智能矩形,,131763901,,FG0121801VA,1230.55,1089.0,573.0,B,1,,,,,,,,,79-14,,,索菲亚,非标18mm顶固层(VA),,  ,,扇地缝:,,101-14,0,,,,,1089*573*18,,ZJ_ZN241102A1-1 | Y0358052401007-2,034B,18*573*1089,,79-14-,,；；,,,深花色,,,0,0,,,34,,,,1090.0,573.5,1039,,,034B_尼可胡桃,02A1-1,,,索柜,,,05Y124,,,6,,,,,,,End
