Upi,Fleng,Fwidth,RawLength,RawWidth,Quantity,Material,Graining,UniqueEdgeId1LeadingEdge,UniqueEdgeId2LeadingEdge,UniqueEdgeId3LeadingEdge,UniqueEdgeId4LeadingEdge,Orientation,Materialflow,SerialNumber,Customernumber,Cart,PartName,Batchnumber,ErpEdge,CsvRemark,DoubleFaces,Thickness,MillingType,Reverse,PackQuantity,PackNumber,SwplQuantity,LotCode,LotDesc,ProjectName,Ftlx,Fen,Color,CabinetNo,DrillingType,WareFlag,ProductColor,CrId,NailFlag,PickupDate,ItemCodeSimple,EmergencyFlag,GIndex,SubBatchArea,DealerName,PVC,LineNo,FlowName,OptimizeList,FactoryCode,Info6DrillingNo,ItemCode,DiagonalLine,DoolFleng,DoolFwidth,DateTimeType,BatchSeq,SeeLightFlag,ReproduceFlag,CabinetNumber,ProductTypeName,PartTypeName,ModelType,HhWall,HhHandleface,DoorSerialNumber,HhLocktype,HhHingetype,OrderBrand,LineItemName,LineItemCode,HhMachiningOne,DetailRemark,HhBottomdis,DePlanComments,HgDoorSerialNumber,IsInsertedPanelLine,OldTaskNo,OldNeedItemNumber,TransverseStriation,HandleRemark,Specification,ProductDateEnd,BatchOrder,SourceColor,HhSpecification,HhMachiningTwo,HhSeq,MmGroovemessage,SealDarkintDamper,DoorPocketNum,HandleShortName,ColourTonal,MmColourmixture,MmSpecOrderRemark,BatchCarNo,BatchCarNoIndex,GcPanelType,SpecialProcess,EdgebandColour,SurfaceColor,EdgebandLogoFlag,TypeOfProduction,OriginLength,OriginWidth,DrillingNoLastFour,EdgebandLogoFlagExtend,HalmaMillType,CpnOuterColorDescriptionZH,PackageBatch,Shape,ShapeFlag,OrderBrandClass,Handle,PotColor,SpellTrayCode,TrayCode,Suite,RouteName,CommentsInValue,FilmCoverItemCode,FilmCoverPictureCode,Layer,SingleOrderSeat,SingleOrderArea,LastCol
1320450000000.0,404.0,303.0,405.0,303.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,J3364012400033-3,60,非标中固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,20,7,7,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1320448951064-60-1,,11月5日,,,,柜3区,J章丘索居,034B,85,智能矩形,,132044895,,FG0318019VA,505.0,404.0,303.0,B,1,,,,,,,,,206-85,,,索菲亚,非标中固层(VA),,  ,,扇地缝:,,60-85,0,,,,,404*303*18,,ZJ_ZN241102A1-1 | J3364012400033-3,034B,18*303*404,,206-85-,,；；,,,深花色,,,0,0,,,34,,,,405.0,303.5,1064,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P090,,,6,,,,,,,End
1320450000000.0,1284.0,329.0,1285.0,329.0,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD0041_034,FBD6_22_034,0,1_6_12,381279230,J3364012400033-3,60,非标上固层（前后见光）(VA),ZJ_ZN241102A1-1,2H△2L,,双,18,,,20,17,5,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A2,,,1320448951037-60-1,,11月5日,,,,柜3区,J章丘索居,034B,139,智能矩形,,132044895,1320450000000.0,FG0118019VA,1325.48,1284.0,329.0,B,1,,,,,,,,,206-139,,,索菲亚,非标上固层（前后见光）(VA),,  ,,扇地缝:,,60-139,0,,,,,1284*329*18,,ZJ_ZN241102A1-1 | J3364012400033-3,034B,18*329*1284,,206-139-,,；；,,,深花色,,,0,0,,,34,,,,1285.0,329.0,1037,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P090,,,6,,,,,,,End
1319570000000.0,2397.0,812.0,2397.0,812.0,1,VA_18_034B,1,FBD0041_034,FBD0041_034,FBD0041_034,FBD0041_034,0,1_6,381279230,Y0112032400254-13,5,18mm非标板(VA),ZJ_ZN241102A1-1,四△,左0，0，右0，0,,18,,,6,5,1,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A1,,,1319569851041-5-1,,11月5日,,,,柜3区,吴江,034B,22,智能矩形,,131956985,,FQ218VA,2530.8,2397.0,812.0,B,1,,,,,,,,,31-22,,,索菲亚,18mm非标板(VA),,  ,,扇地缝:,,5月22日,0,,,,,2397*812*18,,ZJ_ZN241102A1-1 | Y0112032400254-13,034B,18*812*2397,,31-22-,,；；,,,深花色,,,0,0,,,34,,,,2397.0,812.0,1041,,,034B_尼可胡桃,02A1-1,,,索柜,,,05Y033,,,6,,,,,,,End
1319600000000.0,450.0,259.0,451.0,259.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,Y0112032400254-20,85,非标中固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,15,8,6,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1319596981169-85-1,,11月5日,,,,柜3区,吴江,034B,30,智能矩形,,131959698,,FG0318019VA,519.21,450.0,259.0,B,1,,,,,,,,,122-30,,,索菲亚,非标中固层(VA),,  ,,扇地缝:,,85-30,0,,,,,450*259*18,,ZJ_ZN241102A1-1 | Y0112032400254-20,034B,18*259*450,,122-30-,,；；,,,深花色,,,0,0,,,34,,,,451.0,259.5,1169,,,034B_尼可胡桃,02A1-1,,,索柜,,,05Y033,,,6,,,,,,,End
1319600000000.0,874.0,553.0,875.0,553.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,Y0112032400254-20,85,非标上固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,15,4,4,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1319596981025-85-1,,11月5日,,,,柜3区,吴江,034B,114,智能矩形,,131959698,,FG0118018VA,1034.26,874.0,553.0,B,1,,,,,,,,,122-114,,,索菲亚,非标上固层(VA),,  ,,扇地缝:,,85-114,0,,,,,874*553*18,,ZJ_ZN241102A1-1 | Y0112032400254-20,034B,18*553*874,,122-114-,,；；,,,深花色,,,0,0,,,34,,,,875.0,553.5,1025,,,034B_尼可胡桃,02A1-1,,,索柜,,,05Y033,,,6,,,,,,,End
1319600000000.0,1760.0,280.0,1761.0,280.0,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD0041_034,FBD6_22_034,0,1_6_10,381279230,Y0112032400254-20,85,非标18mm见光侧板(VA),ZJ_ZN241102A1-1,2H△2L,,,18,,,15,15,4,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1319596981014-85-1,,11月5日,,,,柜3区,吴江,034B,21,智能矩形,,131959698,,FC11801VA,1782.13,1760.0,280.0,B,1,★,,,,,,,,122-21,,,索菲亚,非标18mm见光侧板(VA),,  ,,扇地缝:,,85-21,0,,,,,1760*280*18,,ZJ_ZN241102A1-1 | Y0112032400254-20,034B,18*280*1760,,122-21-,,；；,,,深花色,,,0,0,,,34,,,,1761.0,280.0,1014,,,034B_尼可胡桃,02A1-1,,,索柜,,,05Y033,,,6,,,,,,,End
1319600000000.0,874.0,553.0,875.0,553.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,Y0112032400254-20,85,非标18mm底固层(打三合一)(VA),ZJ_ZN241102A1-1,四○,,,18,,,15,4,4,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1319596981019-85-1,,11月5日,,,,柜3区,吴江,034B,26,智能矩形,,131959698,,FG031854VA,1034.26,874.0,553.0,B,1,,,,,,,,,122-26,,,索菲亚,非标18mm底固层(打三合一)(VA),,  ,,扇地缝:,,85-26,0,,,,,874*553*18,,ZJ_ZN241102A1-1 | Y0112032400254-20,034B,18*553*874,,122-26-,,；；,,,深花色,,,0,0,,,34,,,,875.0,553.5,1019,,,034B_尼可胡桃,02A1-1,,,索柜,,,05Y033,,,6,,,,,,,End
1320640000000.0,182.0,653.0,183.0,653.0,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD0041_034,FBD6_22_034,1,1_6_16,381279230,Y0115382400710-3,95,非标18mm见光侧板(VA),ZJ_ZN241102A1-1,2H△2L,,,18,,,7,1,3,ZJ_ZN241102A1-1(3),,,矩形,分,034BENF,,A6,,,1320636421006-95-1,,11月5日,,,,柜3区,杭州,034B,35,智能矩形,,132063642,,FC11801VA,677.89,182.0,653.0,B,1,★,,,,,,,,48-35,,,索菲亚,非标18mm见光侧板(VA),,  ,,扇地缝:,,95-35,0,,,,,182*653*18,,ZJ_ZN241102A1-1 | Y0115382400710-3,034B,18*653*182,,48-35-,,；；,,,深花色,,,0,0,,,34,,,,183.0,653.0,1006,,,034B_尼可胡桃,02A1-1,,,索柜,,,05Y132,,,6,,,,,,,End
1318480000000.0,1440.0,1150.0,1440.0,1150.0,1,VA_18_034B,1,FBD0041_034,FBD0041_034,FBD0041_034,FBD0041_034,0,1_6,381279230,P3345172400849-10,82,18mm非标板(VA),ZJ_ZN241102A1-1,四△,左0，0，右0，0,,18,,,11,9,1,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A1,,,1318477621011-82-1,,11月5日,,,,柜3区,哈尔滨市,034B,41,智能矩形,,131847762,,FQ218VA,1842.85,1440.0,1150.0,B,1,,,,,,,,,62-41,,,索菲亚,18mm非标板(VA),,  ,,扇地缝:,,82-41,0,,,,,1440*1150*18,,ZJ_ZN241102A1-1 | P3345172400849-10,034B,18*1150*1440,,62-41-,,；；,,,深花色,,,0,0,,,34,,,,1440.0,1150.0,1011,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P038,,,6,,,,,,,End
1319770000000.0,218.5,290.0,219.5,290.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,1,1_6_12,381279230,P3621012400165-2,50,非标18mm不见光侧板(VA),ZJ_ZN241102A1-1,四○,,,18,,,8,3,4,ZJ_ZN241102A1-1(3),,,矩形,分,034BENF,,A6,,,1319765641028-50-1,,11月5日,,,,柜3区,安丘市,034B,41,智能矩形,,131976564,,FC21801VA,363.1,218.5,290.0,B,1,,,,,,,,,66-41,,,索菲亚,非标18mm不见光侧板(VA),,  ,,扇地缝:,,50-41,0,,,,,218.5*290*18,,ZJ_ZN241102A1-1 | P3621012400165-2,034B,18*290*218.5,,66-41-,,；；,,,深花色,,,0,0,,,34,,,,219.5,290.5,1028,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P088,,,6,,,,,,,End
1320450000000.0,826.0,353.0,827.0,353.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,J3364012400033-5,3,非标中固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,7,7,7,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1320449251036-3-1,,11月5日,,,,柜3区,J章丘索居,034B,25,智能矩形,,132044925,,FG0318019VA,898.27,826.0,353.0,B,1,,,,,,,,,67-25,,,索菲亚,非标中固层(VA),,  ,,扇地缝:,,3月25日,0,,,,,826*353*18,,ZJ_ZN241102A1-1 | J3364012400033-5,034B,18*353*826,,67-25-,,；；,,,深花色,,,0,0,,,34,,,,827.0,353.5,1036,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P090,,,6,,,,,,,End
1319650000000.0,216.5,375.0,217.5,375.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,1,1_6_12,381279230,Y0115432401009-9,4,非标18mm不见光侧板(VA),ZJ_ZN241102A1-1,四○,,双,18,,,4,3,8,ZJ_ZN241102A1-1(3),,,矩形,分,034BENF,,A6,,,1319650351016-4-1,,11月5日,,,,柜3区,杭州,034B,40,智能矩形,,131965035,1319650000000.0,FC21801VA,433.01,216.5,375.0,B,1,,,,,,,,,43-40,,,索菲亚,非标18mm不见光侧板(VA),,  ,,扇地缝:,,4-40,0,,,,,216.5*375*18,,ZJ_ZN241102A1-1 | Y0115432401009-9,034B,18*375*216.5,,43-40-,,；；,,,深花色,,,0,0,,,34,,,,217.5,375.5,1016,,,034B_尼可胡桃,02A1-1,,,索柜,,,05Y034,,,6,,,,,,,End
1319380000000.0,776.0,543.0,777.0,543.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P2746032400241-6,22,非标上固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,7,4,4,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1319383801019-22-1,,11月5日,,,,柜3区,平潭县,034B,33,智能矩形,,131938380,,FG0118018VA,947.11,776.0,543.0,B,1,,,,,,,,,64-33,,,索菲亚,非标上固层(VA),,  ,,扇地缝:,,22-33,0,,,,,776*543*18,,ZJ_ZN241102A1-1 | P2746032400241-6,034B,18*543*776,,64-33-,,；；,,,深花色,,,0,0,,,34,,,,777.0,543.5,1019,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P016,,,6,,,,,,,End
1319380000000.0,777.0,543.0,778.0,543.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P2746032400241-6,22,非标上固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,7,5,4,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1319383801022-22-1,,11月5日,,,,柜3区,平潭县,034B,36,智能矩形,,131938380,,FG0118018VA,947.93,777.0,543.0,B,1,,,,,,,,,64-36,,,索菲亚,非标上固层(VA),,  ,,扇地缝:,,22-36,0,,,,,777*543*18,,ZJ_ZN241102A1-1 | P2746032400241-6,034B,18*543*777,,64-36-,,；；,,,深花色,,,0,0,,,34,,,,778.0,543.5,1022,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P016,,,6,,,,,,,End
1319570000000.0,776.0,393.0,777.0,393.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,Y0112032400254-13,5,非标上固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,6,6,7,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1319569851014-5-1,,11月5日,,,,柜3区,吴江,034B,9,智能矩形,,131956985,,FG0118018VA,869.84,776.0,393.0,B,1,,,,,,,,,Sep-31,,,索菲亚,非标上固层(VA),,  ,,扇地缝:,,5月9日,0,,,,,776*393*18,,ZJ_ZN241102A1-1 | Y0112032400254-13,034B,18*393*776,,31-9-,,；；,,,深花色,,,0,0,,,34,,,,777.0,393.5,1014,,,034B_尼可胡桃,02A1-1,,,索柜,,,05Y033,,,6,,,,,,,End
1320160000000.0,1169.0,317.0,1170.0,317.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,J5148012400195-5,54,非标18mm底固层(打三合一)(VA),ZJ_ZN241102A1-1,四○,,,18,,,2,2,2,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1320156301056-54-1,,11月5日,,,,柜3区,常州创之艺,034B,29,智能矩形,,132015630,,FG031854VA,1211.22,1169.0,317.0,B,1,,,,,,,,,39-29,,,索菲亚,非标18mm底固层(打三合一)(VA),,  ,,扇地缝:,,54-29,0,,,,,1169*317*18,,ZJ_ZN241102A1-1 | J5148012400195-5,034B,18*317*1169,,39-29-,,；；,,,深花色,,,0,0,,,34,,,,1170.0,317.5,1056,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P073,,,6,,,,,,,End
1319570000000.0,150.5,507.0,151.5,507.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,1,1_6_13,381279230,J2789012400031-2,43,非标18mm不见光侧板(VA),ZJ_ZN241102A1-1,四○,,双,18,,,13,4,3,ZJ_ZN241102A1-1(3),,,矩形,分,034BENF,,A6,,,1319567681036-43-1,,11月5日,,,,柜3区,J常州一米,034B,88,智能矩形,,131956768,1319570000000.0,FC21801VA,528.87,150.5,507.0,B,1,,,,,,,,,108-88,,,索菲亚,非标18mm不见光侧板(VA),,  ,,扇地缝:,,43-88,0,,,,,150.5*507*18,,ZJ_ZN241102A1-1 | J2789012400031-2,034B,18*507*150.5,,108-88-,,；；,,,深花色,,,0,0,,,34,,,,151.5,507.5,1036,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P023,,,6,,,,,,,End
1319570000000.0,417.0,311.0,418.0,311.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,J2789012400031-2,43,非标中固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,13,8,10,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1319567681115-43-1,,11月5日,,,,柜3区,J常州一米,034B,60,智能矩形,,131956768,,FG0318019VA,520.2,417.0,311.0,B,1,,,,,,,,,108-60,,,索菲亚,非标中固层(VA),,  ,,扇地缝:,,43-60,0,,,,,417*311*18,,ZJ_ZN241102A1-1 | J2789012400031-2,034B,18*311*417,,108-60-,,；；,,,深花色,,,0,0,,,34,,,,418.0,311.5,1115,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P023,,,6,,,,,,,End
