uid,Upi,Fleng,Fwidth
317,1318470000000.0,664.0,291.0
318,1319090000000.0,440.0,350.0
319,1318110000000.0,814.3,563.5
320,1320030000000.0,939.0,218.0
321,1319500000000.0,727.0,291.0
322,1318390000000.0,876.0,353.0
323,1318390000000.0,2106.0,353.0
324,1320640000000.0,2352.0,524.0
325,1319650000000.0,831.5,317.0
326,1318110000000.0,2347.0,180.0
327,1318390000000.0,263.0,280.0
328,1319500000000.0,718.0,291.0
329,1319500000000.0,727.0,291.0
330,1320030000000.0,509.0,70.0
331,1319600000000.0,1014.0,60.0
332,1318110000000.0,479.0,161.0
333,1319650000000.0,1679.0,318.0
334,1319660000000.0,454.0,511.0
335,1320030000000.0,1576.0,550.0
336,1319090000000.0,1260.0,370.0
337,1319650000000.0,310.7,293.0
338,1319570000000.0,511.0,281.0
339,1319570000000.0,780.0,553.0
340,1320030000000.0,939.0,835.5
341,1318390000000.0,300.0,300.0
342,1319090000000.0,403.5,330.0
343,1319090000000.0,852.0,240.0
344,1319090000000.0,715.0,312.0
345,1319650000000.0,310.7,729.5
346,1319090000000.0,936.0,400.0
347,1319500000000.0,867.0,373.5
348,1319500000000.0,1326.0,373.5
349,1319500000000.0,1326.0,373.5
350,1319500000000.0,2220.0,474.0
351,1319650000000.0,1679.0,318.0
352,1320020000000.0,549.0,625.0
353,1320020000000.0,2260.0,344.0
354,1319090000000.0,389.0,343.0
355,1318110000000.0,479.0,161.0
356,1319090000000.0,284.0,312.0
357,1319500000000.0,727.0,291.0
358,1319500000000.0,727.0,291.0
359,1319650000000.0,310.7,313.0
360,1319600000000.0,326.0,321.0
361,1319500000000.0,727.0,291.0
362,1319500000000.0,718.0,291.0
363,1319600000000.0,670.0,321.0
364,1320030000000.0,2326.0,550.0
365,1320030000000.0,766.0,543.0
366,1320030000000.0,413.0,199.0
367,1319500000000.0,2220.0,294.0
368,1319500000000.0,726.0,60.0
369,1320030000000.0,509.0,70.0
370,1319570000000.0,547.0,70.0
371,1319090000000.0,544.0,543.0
372,1318390000000.0,399.5,309.5
373,1319600000000.0,1014.0,323.0
374,1319660000000.0,182.0,519.0
375,1318390000000.0,1410.0,294.0
376,1320640000000.0,849.0,523.0
377,1320640000000.0,486.0,441.0
378,1319660000000.0,1650.0,540.0
379,1318390000000.0,862.0,279.0
380,1319650000000.0,830.0,316.0
381,1319660000000.0,454.0,511.0
382,1319660000000.0,163.5,517.0
383,1320020000000.0,497.0,625.0
384,1319090000000.0,1260.0,370.0
385,1319090000000.0,564.0,543.0
386,1319500000000.0,727.0,291.0
387,1319500000000.0,2220.0,294.0
388,1319500000000.0,784.0,500.0
389,1320640000000.0,982.0,460.0
390,1319660000000.0,454.0,523.0
391,1319090000000.0,2040.0,580.0
392,1318390000000.0,420.0,353.0
393,1319090000000.0,513.0,60.0
394,1320030000000.0,939.5,483.5
395,1320030000000.0,1259.0,219.0
396,1320030000000.0,484.0,543.0
397,1319880000000.0,2119.0,184.0
398,1319660000000.0,2352.0,530.0
399,1317460000000.0,916.0,466.0
400,1320020000000.0,2260.0,625.0
401,1318110000000.0,479.0,161.0
402,1318110000000.0,685.0,378.0
403,1318110000000.0,479.0,161.0
404,1318110000000.0,685.0,378.0
405,1319090000000.0,435.0,544.0
406,1317460000000.0,883.5,1004.0
407,1318390000000.0,683.0,861.5
408,1318390000000.0,1760.0,299.0
409,1318390000000.0,420.0,353.0
410,1318110000000.0,685.0,771.0
411,1318110000000.0,597.0,70.0
412,1320030000000.0,509.0,70.0
413,1319650000000.0,310.7,279.5
414,1319500000000.0,867.0,373.5
415,1319500000000.0,1326.0,373.5
416,1319600000000.0,932.5,345.5
417,1319500000000.0,867.0,373.5
418,1318110000000.0,1614.0,70.0
419,1320030000000.0,459.0,729.0
420,1320030000000.0,405.0,199.0
421,1320030000000.0,484.0,531.0
422,1320020000000.0,449.0,299.0
423,1320030000000.0,484.0,549.0
424,1320030000000.0,1490.0,730.0
425,1319570000000.0,511.0,281.0
426,1320030000000.0,1400.5,509.0
427,1319570000000.0,511.0,152.0
428,1320030000000.0,976.0,220.0
429,1320030000000.0,484.0,549.0
430,1319570000000.0,2320.0,288.0
431,1319570000000.0,780.0,553.0
432,1319650000000.0,1686.0,294.0
433,1319570000000.0,780.0,60.0
434,1320020000000.0,464.0,70.0
435,1318470000000.0,975.0,330.0
436,1319600000000.0,326.0,321.0
437,1320640000000.0,486.0,441.0
438,1319570000000.0,511.0,60.0
439,1319090000000.0,564.0,60.0
440,1320030000000.0,123.5,528.0
441,1319500000000.0,727.0,293.0
442,1319500000000.0,2220.0,474.0
443,1319500000000.0,718.0,291.0
444,1319500000000.0,727.0,293.0
445,1319500000000.0,727.0,291.0
446,1319650000000.0,310.7,579.5
447,1319600000000.0,670.0,321.0
448,1320020000000.0,570.0,260.0
449,1319650000000.0,310.7,549.5
450,1320640000000.0,482.0,486.0
451,1319090000000.0,755.0,420.0
452,1320030000000.0,766.0,543.0
453,1320030000000.0,932.0,350.0
454,1319650000000.0,1686.0,294.0
455,1319650000000.0,1686.0,294.0
456,1319650000000.0,310.7,549.5
457,1319650000000.0,310.7,293.0
458,1319650000000.0,310.7,795.5
459,1319650000000.0,2395.0,315.0
460,1319600000000.0,1014.0,323.0
461,1319500000000.0,2220.0,474.0
462,1319880000000.0,582.0,184.0
463,1318110000000.0,894.0,560.0
464,1319650000000.0,830.0,316.0
465,1319650000000.0,830.0,316.0
466,1319090000000.0,403.0,531.0
467,1318470000000.0,664.0,291.0
468,1320030000000.0,1258.5,671.0
469,1318110000000.0,1614.0,70.0
470,1319570000000.0,511.0,60.0
471,1320030000000.0,939.0,200.0
472,1319660000000.0,163.5,517.0
473,1319090000000.0,435.0,544.0
474,1318390000000.0,1796.0,600.0
475,1319650000000.0,310.7,736.5
476,1320640000000.0,849.0,523.0
477,1320020000000.0,449.0,606.0
478,1319090000000.0,389.0,351.0
479,1318390000000.0,876.0,353.0
480,1318470000000.0,975.0,330.0
481,1319600000000.0,670.0,321.0
482,1319500000000.0,2220.0,474.0
483,1318390000000.0,1044.0,351.0
484,1320030000000.0,484.0,543.0
485,1319500000000.0,726.0,473.0
486,1320020000000.0,327.0,260.0
487,1319500000000.0,726.0,473.0
488,1319650000000.0,2380.0,319.0
489,1319660000000.0,454.0,523.0
490,1320030000000.0,939.0,404.5
491,1320030000000.0,509.0,331.0
492,1320020000000.0,464.0,70.0
493,1319090000000.0,1164.0,60.0
494,1319090000000.0,1044.0,60.0
495,1317460000000.0,900.0,100.0
496,1319570000000.0,511.0,281.0
497,1320030000000.0,405.0,199.0
498,1318110000000.0,479.0,161.0
499,1318110000000.0,357.5,539.0
500,1320030000000.0,509.0,331.0
501,1319500000000.0,718.0,291.0
502,1319500000000.0,718.0,291.0
503,1319090000000.0,312.0,320.0
504,1320030000000.0,932.0,350.0
505,1318110000000.0,914.7,563.5
506,1319090000000.0,435.0,544.0
507,1318390000000.0,490.0,354.0
508,1317460000000.0,1682.0,380.0
509,1320640000000.0,2352.0,524.0
510,1320640000000.0,849.0,523.0
511,1318390000000.0,310.0,293.0
512,1318390000000.0,720.0,280.0
513,1319660000000.0,2352.0,524.0
514,1319090000000.0,1064.0,543.0
515,1319090000000.0,389.0,351.0
516,1319090000000.0,463.5,230.0
517,1318390000000.0,876.0,353.0
518,1319090000000.0,755.0,403.0
519,1318390000000.0,310.0,293.0
520,1318390000000.0,347.0,210.0
521,1318470000000.0,975.0,664.0
522,1319090000000.0,463.0,330.0
523,1319090000000.0,564.0,60.0
524,1317460000000.0,900.0,100.0
525,1320020000000.0,625.0,80.0
526,1320020000000.0,270.0,300.0
527,1319650000000.0,415.0,288.0
528,1320640000000.0,1093.0,453.0
529,1319660000000.0,454.0,511.0
530,1319090000000.0,715.0,100.0
531,1319600000000.0,950.5,345.5
532,1319500000000.0,1326.0,373.5
533,1319600000000.0,932.5,350.0
534,1319570000000.0,2320.0,554.0
535,1318390000000.0,1760.0,299.0
536,1319650000000.0,310.7,293.0
537,1319600000000.0,670.0,321.0
538,1319500000000.0,727.0,293.0
539,1318390000000.0,420.0,353.0
540,1318110000000.0,2347.0,560.0
541,1319500000000.0,718.0,291.0
542,1318110000000.0,1534.0,894.0
543,1319500000000.0,727.0,60.0
544,1320020000000.0,449.0,606.0
545,1319090000000.0,389.0,351.0
546,1318390000000.0,263.0,280.0
547,1319500000000.0,718.0,293.0
548,1319600000000.0,917.5,322.0
549,1319090000000.0,678.0,283.0
550,1319650000000.0,310.7,542.5
551,1319570000000.0,780.0,551.0
552,1320030000000.0,932.0,509.0
553,1319500000000.0,727.0,291.0
554,1319650000000.0,1679.0,318.0
555,1319660000000.0,908.5,521.0
556,1318390000000.0,1410.0,294.0
557,1320030000000.0,976.0,220.0
558,1320030000000.0,1259.0,219.0
559,1320640000000.0,918.5,452.0
560,1319660000000.0,640.0,524.0
561,1320030000000.0,766.0,543.0
562,1319090000000.0,715.0,312.0
563,1317460000000.0,640.0,728.0
564,1318110000000.0,564.0,541.0
565,1319570000000.0,511.0,281.0
566,1320640000000.0,849.0,523.0
567,1319650000000.0,831.0,316.0
568,1319090000000.0,2040.0,544.0
569,1319650000000.0,2398.0,345.0
570,1319660000000.0,944.0,523.0
571,1319600000000.0,2400.0,360.0
572,1320030000000.0,1486.5,516.5
573,1319600000000.0,950.5,345.5
