uid,Upi,Fleng,Fwidth
72,1320450000000.0,560.5,341.0
73,1319840000000.0,407.0,551.0
74,1319650000000.0,650.0,257.0
75,1317240000000.0,882.0,369.0
76,1317240000000.0,430.0,361.0
77,1317640000000.0,363.0,541.0
78,1317640000000.0,370.0,362.0
79,1319160000000.0,781.9,323.0
80,1320450000000.0,1525.0,355.0
81,1316230000000.0,384.0,373.0
82,1316230000000.0,379.0,361.0
83,1317640000000.0,1089.0,573.0
84,1317640000000.0,363.0,541.0
85,1316230000000.0,500.0,380.0
86,1316230000000.0,680.0,320.0
87,1316230000000.0,1403.0,380.0
88,1316230000000.0,393.0,361.0
89,1320450000000.0,917.0,314.0
90,1317240000000.0,878.0,351.0
91,1319090000000.0,284.0,323.0
92,1318880000000.0,499.0,220.0
93,1316230000000.0,1209.0,301.0
94,1316230000000.0,393.0,361.0
95,1319570000000.0,642.0,330.0
96,1319570000000.0,421.0,531.0
97,1319650000000.0,641.0,279.0
98,1320450000000.0,668.5,342.0
99,1320030000000.0,2321.0,814.0
100,1317640000000.0,2000.0,554.0
101,1317640000000.0,2000.0,362.0
102,1318620000000.0,828.0,534.0
103,1319160000000.0,782.0,311.0
104,1319560000000.0,700.0,330.0
105,1317640000000.0,370.0,560.0
106,1318620000000.0,837.0,537.0
107,1318620000000.0,828.0,443.0
108,1319160000000.0,382.0,321.0
109,1319160000000.0,382.0,321.0
110,1319650000000.0,789.0,273.0
111,1317240000000.0,430.0,361.0
112,1317240000000.0,169.5,359.0
113,1319650000000.0,1327.0,277.0
114,1317240000000.0,608.0,877.5
115,1319090000000.0,514.0,573.0
116,1319650000000.0,789.0,273.0
117,1319090000000.0,764.0,60.0
118,1316230000000.0,395.5,360.0
119,1317640000000.0,414.0,553.0
120,1319160000000.0,255.0,328.0
121,1319160000000.0,782.0,311.0
122,1320030000000.0,2321.0,550.0
123,1317240000000.0,430.0,361.0
124,1319560000000.0,1164.0,553.0
125,1316230000000.0,384.0,373.0
126,1317240000000.0,421.0,363.0
127,1319090000000.0,284.0,323.0
128,1319560000000.0,664.0,311.0
129,1316230000000.0,397.0,299.0
130,1317240000000.0,878.0,363.0
131,1319570000000.0,430.0,309.0
132,1320030000000.0,2321.0,550.0
133,1320030000000.0,971.0,543.0
134,1318390000000.0,975.0,330.0
135,1319650000000.0,1326.5,145.5
136,1318390000000.0,664.0,291.0
137,1319650000000.0,789.0,273.0
138,1317240000000.0,430.0,361.0
139,1319160000000.0,782.0,323.0
140,1319160000000.0,255.0,328.0
141,1318620000000.0,1260.0,539.0
142,1319160000000.0,2064.0,321.0
143,1319160000000.0,373.0,311.0
144,1319160000000.0,1494.5,782.0
145,1316230000000.0,1402.5,379.0
146,1320030000000.0,971.0,543.0
147,1317640000000.0,414.0,553.0
148,1317640000000.0,1089.0,573.0
149,1319160000000.0,925.0,324.0
150,1319090000000.0,764.0,60.0
151,1317240000000.0,645.0,370.0
152,1319090000000.0,440.0,324.0
153,1317640000000.0,1089.0,573.0
154,1317640000000.0,414.0,553.0
155,1320030000000.0,2321.0,407.0
156,1319090000000.0,284.0,323.0
157,1318390000000.0,975.0,330.0
158,1319840000000.0,2150.0,560.0
159,1320450000000.0,448.0,305.0
160,1320450000000.0,923.0,305.0
161,1317240000000.0,818.5,361.0
162,1319380000000.0,762.0,660.0
163,1319090000000.0,284.0,231.0
164,1319650000000.0,182.0,280.0
165,1317240000000.0,878.0,363.0
166,1317240000000.0,421.0,363.0
167,1319090000000.0,284.0,323.0
168,1320450000000.0,200.0,325.0
169,1320450000000.0,750.0,344.0
170,1319840000000.0,1266.0,553.0
171,1319560000000.0,1530.0,330.0
172,1319560000000.0,664.0,311.0
173,1319570000000.0,232.0,350.0
174,1317640000000.0,2000.0,574.0
175,1318620000000.0,2360.0,444.0
176,1319160000000.0,782.0,323.0
177,1319160000000.0,920.0,330.0
178,1317240000000.0,887.0,360.0
179,1319160000000.0,781.9,323.0
180,1316230000000.0,1246.0,70.0
181,1319560000000.0,664.0,311.0
182,1316230000000.0,384.0,373.0
183,1319160000000.0,373.0,323.0
184,1319160000000.0,706.5,322.0
185,1319160000000.0,2420.0,324.0
186,1319090000000.0,284.0,323.0
187,1317240000000.0,2295.0,364.0
188,1319380000000.0,1114.0,264.0
189,1319560000000.0,664.0,311.0
190,1316230000000.0,432.0,380.0
191,1316230000000.0,643.0,300.0
192,1317640000000.0,370.0,554.0
193,1318620000000.0,2360.0,536.0
194,1317640000000.0,1209.5,80.0
195,1317640000000.0,1089.0,70.0
196,1319090000000.0,284.0,60.0
197,1319570000000.0,2305.0,588.0
198,1319560000000.0,664.0,311.0
199,1318620000000.0,2360.0,540.0
200,1319160000000.0,1300.0,330.0
201,1319160000000.0,1033.5,322.0
202,1320450000000.0,560.5,341.0
203,1320030000000.0,2321.0,544.0
204,1319840000000.0,841.0,80.0
205,1320450000000.0,1139.0,324.0
206,1317240000000.0,750.0,364.0
207,1317240000000.0,169.5,359.0
208,1317240000000.0,645.0,370.0
209,1319380000000.0,295.0,265.0
210,1317640000000.0,414.0,70.0
211,1317640000000.0,1089.0,70.0
212,1320450000000.0,366.4,342.0
213,1319160000000.0,373.0,311.0
214,1319380000000.0,632.0,264.0
215,1319380000000.0,750.0,265.0
216,1319090000000.0,300.0,258.0
217,1316230000000.0,853.0,359.0
218,1317640000000.0,800.0,580.0
219,1317640000000.0,370.0,574.0
220,1319160000000.0,255.0,328.0
221,1319160000000.0,782.0,200.0
222,1317640000000.0,450.0,580.0
223,1317640000000.0,1650.0,580.0
224,1317640000000.0,1089.0,573.0
225,1319840000000.0,2053.5,552.0
226,1319160000000.0,1300.0,330.0
227,1318620000000.0,405.0,537.0
228,1319160000000.0,373.0,323.0
229,1319160000000.0,191.5,320.0
230,1320030000000.0,2321.0,544.0
231,1320450000000.0,751.2,342.0
232,1317240000000.0,430.0,361.0
233,1319090000000.0,1980.0,324.0
234,1316230000000.0,1724.0,361.0
235,1317640000000.0,363.0,541.0
236,1317640000000.0,414.0,553.0
237,1317640000000.0,370.0,574.0
238,1317240000000.0,213.5,362.0
239,1319090000000.0,284.0,60.0
240,1318390000000.0,700.0,305.0
241,1319090000000.0,284.0,323.0
242,1319840000000.0,2150.0,554.0
243,1319570000000.0,642.0,330.0
244,1317640000000.0,2000.0,560.0
245,1318620000000.0,828.0,443.0
246,1318620000000.0,405.0,537.0
247,1319160000000.0,782.0,311.0
248,1319160000000.0,2420.0,324.0
249,1320030000000.0,408.0,531.0
250,1318390000000.0,440.0,1100.0
251,1317240000000.0,421.0,363.0
252,1319090000000.0,2360.0,206.0
253,1320450000000.0,448.0,305.0
254,1319570000000.0,605.0,310.0
255,1317240000000.0,430.0,361.0
256,1319380000000.0,762.0,170.0
257,1316230000000.0,432.0,380.0
258,1316230000000.0,734.0,363.0
259,1317240000000.0,887.0,360.0
260,1319380000000.0,762.0,1005.0
261,1320450000000.0,200.0,325.0
262,1320030000000.0,932.0,454.0
263,1318390000000.0,975.0,664.0
264,1319090000000.0,598.5,280.0
265,1319090000000.0,364.0,70.0
266,1319090000000.0,284.0,70.0
267,1317240000000.0,421.0,363.0
268,1318390000000.0,664.0,291.0
269,1317640000000.0,414.0,553.0
270,1318620000000.0,828.0,534.0
271,1319160000000.0,373.0,329.0
272,1319160000000.0,1191.0,200.0
273,1317240000000.0,430.0,361.0
274,1317240000000.0,430.0,361.0
275,1316230000000.0,2353.0,380.0
276,1318880000000.0,499.0,220.0
277,1316230000000.0,1724.0,361.0
278,1318620000000.0,837.0,537.0
279,1319160000000.0,391.0,321.0
280,1317640000000.0,414.0,70.0
281,1317240000000.0,645.0,370.0
282,1319380000000.0,125.5,640.0
283,1317640000000.0,414.0,70.0
284,1318880000000.0,499.0,220.0
285,1316230000000.0,680.0,320.0
286,1316230000000.0,388.0,299.0
287,1316230000000.0,2353.0,370.0
288,1317640000000.0,370.0,574.0
289,1319160000000.0,925.0,330.0
290,1317240000000.0,2295.0,364.0
291,1319560000000.0,700.0,182.0
292,1319570000000.0,878.0,531.0
293,1319090000000.0,602.0,258.0
294,1319570000000.0,1334.5,213.5
295,1319570000000.0,878.0,531.0
296,1319160000000.0,782.0,323.0
297,1319160000000.0,373.0,323.0
298,1319840000000.0,841.0,551.0
299,1317640000000.0,414.0,70.0
300,1319840000000.0,832.0,80.0
301,1319560000000.0,664.0,329.0
302,1319560000000.0,1504.5,664.0
303,1317640000000.0,2000.0,560.0
304,1317640000000.0,363.0,541.0
305,1319160000000.0,191.5,320.0
306,1319560000000.0,664.0,311.0
307,1316230000000.0,1209.0,679.5
308,1317640000000.0,414.0,553.0
309,1319650000000.0,789.0,273.0
310,1317240000000.0,2295.0,364.0
311,1320030000000.0,814.0,531.0
312,1317640000000.0,412.0,411.0
313,1319160000000.0,670.0,324.0
314,1320450000000.0,923.0,305.0
315,1319570000000.0,232.0,350.0
316,1317240000000.0,2295.0,364.0
317,1317240000000.0,430.0,361.0
318,1317240000000.0,421.0,363.0
319,1317240000000.0,430.0,361.0
320,1319090000000.0,1980.0,324.0
321,1317240000000.0,645.0,370.0
322,1319090000000.0,284.0,323.0
323,1317240000000.0,430.0,361.0
324,1320450000000.0,1139.0,343.0
325,1319840000000.0,1266.0,553.0
326,1316230000000.0,1192.0,70.0
327,1317240000000.0,2213.5,362.0
328,1319840000000.0,407.0,551.0
329,1320030000000.0,2321.0,550.0
330,1319560000000.0,1164.0,553.0
331,1316230000000.0,1724.0,432.0
332,1316230000000.0,379.0,361.0
333,1320450000000.0,1558.0,344.0
334,1319570000000.0,874.0,330.0
335,1320030000000.0,2321.0,550.0
336,1319160000000.0,782.0,329.0
337,1319160000000.0,373.0,323.0
338,1319160000000.0,861.5,322.0
339,1319090000000.0,284.0,239.0
340,1316230000000.0,500.0,380.0
341,1317640000000.0,370.0,362.0
342,1318620000000.0,1260.0,539.0
343,1319160000000.0,791.0,321.0
344,1319090000000.0,300.0,258.0
345,1317640000000.0,1089.0,573.0
346,1318620000000.0,2360.0,540.0
347,1318880000000.0,2357.0,499.0
348,1316230000000.0,500.0,379.0
349,1317640000000.0,414.0,553.0
350,1319160000000.0,791.0,321.0
351,1319160000000.0,373.0,329.0
352,1319160000000.0,425.0,330.0
353,1319090000000.0,1518.0,258.0
354,1319090000000.0,602.0,258.0
355,1316230000000.0,853.0,359.0
356,1316230000000.0,379.0,361.0
357,1316230000000.0,643.0,300.0
358,1319160000000.0,920.0,330.0
359,1319380000000.0,266.0,405.0
360,1319090000000.0,436.5,547.5
361,1319650000000.0,673.5,178.5
362,1319570000000.0,878.0,561.0
363,1320030000000.0,2321.0,544.0
364,1319380000000.0,744.0,180.0
365,1319380000000.0,744.0,492.0
366,1319560000000.0,1530.0,330.0
367,1317640000000.0,1650.0,554.0
368,1317640000000.0,2000.0,580.0
369,1319570000000.0,439.0,309.0
370,1319160000000.0,373.0,323.0
371,1318470000000.0,1884.0,303.0
372,1319160000000.0,782.0,311.0
373,1319160000000.0,791.0,321.0
374,1320450000000.0,1139.0,343.0
375,1319160000000.0,425.0,330.0
376,1319160000000.0,382.0,321.0
377,1319160000000.0,782.0,311.0
378,1319560000000.0,1164.0,553.0
379,1317640000000.0,720.0,554.0
380,1319160000000.0,1470.0,324.0
381,1319560000000.0,182.0,330.0
382,1320030000000.0,814.0,531.0
383,1319160000000.0,925.0,330.0
384,1318620000000.0,405.0,537.0
385,1320450000000.0,1139.0,343.0
386,1319650000000.0,1995.0,279.0
387,1317240000000.0,882.0,369.0
388,1317640000000.0,2000.0,574.0
389,1318620000000.0,160.0,432.0
390,1320030000000.0,454.0,386.0
391,1320030000000.0,408.0,531.0
392,1320450000000.0,1389.0,307.0
393,1319570000000.0,605.0,310.0
394,1319570000000.0,877.5,855.5
395,1319570000000.0,421.0,561.0
396,1319160000000.0,791.0,321.0
397,1319160000000.0,782.0,323.0
398,1319840000000.0,2200.0,580.0
399,1319840000000.0,1266.0,60.0
400,1319650000000.0,145.5,258.0
401,1319380000000.0,600.0,1150.0
402,1319090000000.0,284.0,231.0
403,1319090000000.0,440.0,580.0
404,1319090000000.0,436.5,317.5
405,1317240000000.0,1695.5,362.0
406,1317240000000.0,430.0,361.0
407,1319380000000.0,1565.0,200.0
408,1317240000000.0,878.0,351.0
409,1319380000000.0,714.0,245.0
410,1318880000000.0,2357.0,239.0
411,1319560000000.0,182.0,348.0
412,1319090000000.0,764.0,209.0
413,1319090000000.0,900.0,230.0
414,1316230000000.0,2353.0,380.0
415,1319160000000.0,920.0,330.0
416,1319090000000.0,436.5,397.5
417,1319650000000.0,673.5,178.5
418,1317640000000.0,370.0,560.0
419,1318620000000.0,2360.0,536.0
420,1319560000000.0,664.0,291.0
421,1317640000000.0,363.0,541.0
422,1317640000000.0,363.0,541.0
423,1319160000000.0,1470.0,324.0
424,1319160000000.0,373.0,323.0
425,1316230000000.0,1209.0,301.0
426,1316230000000.0,388.0,299.0
427,1316230000000.0,384.0,373.0
428,1317640000000.0,1089.0,573.0
429,1318620000000.0,2279.0,538.0
430,1318620000000.0,828.0,443.0
431,1319160000000.0,782.0,329.0
432,1319160000000.0,920.0,330.0
433,1319650000000.0,2398.0,320.0
434,1317240000000.0,213.5,362.0
435,1320450000000.0,750.0,344.0
436,1320450000000.0,1139.0,343.0
437,1320450000000.0,1558.0,344.0
438,1319840000000.0,2150.0,554.0
439,1319090000000.0,100.0,494.0
440,1317640000000.0,814.0,80.0
441,1316230000000.0,416.0,70.0
442,1319840000000.0,1266.0,60.0
443,1319160000000.0,782.0,329.0
444,1320450000000.0,923.0,305.0
445,1319160000000.0,920.0,330.0
446,1320450000000.0,1389.0,307.0
447,1319160000000.0,782.0,311.0
448,1319160000000.0,1299.5,782.0
449,1319160000000.0,861.5,322.0
450,1319570000000.0,874.0,330.0
451,1320030000000.0,814.0,531.0
452,1319160000000.0,1191.0,323.0
453,1316230000000.0,379.0,361.0
454,1316230000000.0,323.0,361.0
455,1317640000000.0,363.0,541.0
456,1319160000000.0,1191.0,323.0
457,1320450000000.0,366.4,342.0
458,1320450000000.0,1139.0,343.0
459,1320450000000.0,1389.0,180.0
460,1320450000000.0,448.0,305.0
461,1319090000000.0,159.5,763.5
462,1317240000000.0,878.0,363.0
463,1317240000000.0,887.0,360.0
464,1319650000000.0,145.5,640.5
465,1319650000000.0,145.5,649.5
466,1317240000000.0,1830.0,70.0
467,1319380000000.0,125.5,640.0
468,1319570000000.0,1335.0,329.0
469,1319570000000.0,878.0,561.0
470,1319560000000.0,1420.0,370.0
471,1319560000000.0,182.0,348.0
472,1319560000000.0,2405.0,554.0
473,1319160000000.0,1364.0,321.0
474,1320450000000.0,181.5,323.0
475,1317240000000.0,878.0,363.0
476,1317240000000.0,878.0,369.0
477,1317240000000.0,878.0,369.0
478,1319380000000.0,2345.0,180.0
479,1319090000000.0,1518.0,258.0
480,1317640000000.0,414.0,553.0
481,1317640000000.0,2000.0,574.0
482,1320450000000.0,1139.0,343.0
483,1319380000000.0,258.0,245.0
484,1319560000000.0,182.0,664.0
485,1316230000000.0,323.0,361.0
486,1319380000000.0,632.0,264.0
487,1319650000000.0,789.0,273.0
488,1319570000000.0,421.0,561.0
489,1319570000000.0,430.0,309.0
490,1320030000000.0,932.0,405.0
491,1319560000000.0,1164.0,553.0
492,1316230000000.0,393.0,361.0
493,1319160000000.0,791.0,321.0
494,1319160000000.0,782.0,311.0
495,1319160000000.0,781.9,323.0
496,1320030000000.0,408.0,531.0
497,1318390000000.0,1580.0,305.0
498,1320030000000.0,402.0,543.0
499,1318880000000.0,2357.0,239.0
500,1316230000000.0,1403.0,380.0
501,1316230000000.0,323.0,361.0
502,1316230000000.0,379.0,361.0
503,1316230000000.0,379.0,361.0
504,1319160000000.0,373.0,323.0
505,1319160000000.0,925.0,330.0
506,1319090000000.0,100.0,494.0
507,1319090000000.0,764.0,79.0
508,1318620000000.0,828.0,443.0
509,1319560000000.0,664.0,311.0
510,1317640000000.0,2000.0,574.0
511,1318620000000.0,405.0,537.0
512,1319160000000.0,373.0,323.0
513,1319090000000.0,440.0,574.0
514,1319160000000.0,1191.0,323.0
515,1319160000000.0,920.0,330.0
516,1319650000000.0,789.0,273.0
517,1319650000000.0,182.0,280.0
518,1317240000000.0,750.0,364.0
519,1319840000000.0,832.0,553.0
520,1320450000000.0,700.5,306.0
521,1320450000000.0,917.0,314.0
522,1320030000000.0,971.0,543.0
523,1319650000000.0,182.0,280.0
524,1317640000000.0,892.0,80.0
525,1319840000000.0,832.0,553.0
526,1317240000000.0,2288.0,70.0
527,1319840000000.0,832.0,60.0
528,1316230000000.0,2353.0,364.0
529,1316230000000.0,734.0,363.0
530,1319160000000.0,791.0,321.0
531,1319160000000.0,925.0,330.0
532,1319160000000.0,782.0,323.0
533,1319380000000.0,258.0,1113.5
534,1318880000000.0,499.0,220.0
535,1319840000000.0,407.0,551.0
536,1319090000000.0,900.0,230.0
537,1319090000000.0,284.0,323.0
538,1319560000000.0,700.0,330.0
539,1319560000000.0,182.0,370.0
540,1319560000000.0,664.0,311.0
541,1316230000000.0,2271.5,362.0
542,1316230000000.0,323.0,361.0
543,1319560000000.0,700.0,664.0
544,1317240000000.0,430.0,361.0
545,1319380000000.0,1335.0,700.0
546,1319380000000.0,295.0,265.0
547,1319560000000.0,182.0,330.0
548,1319570000000.0,878.0,561.0
549,1317240000000.0,2295.0,364.0
550,1319560000000.0,664.0,311.0
551,1319650000000.0,641.0,259.0
