Upi,Fleng,Fwidth,RawLength,RawWidth,Quantity,Material,Graining,UniqueEdgeId1LeadingEdge,UniqueEdgeId2LeadingEdge,UniqueEdgeId3LeadingEdge,UniqueEdgeId4LeadingEdge,Orientation,Materialflow,SerialNumber,Customernumber,Cart,PartName,Batchnumber,ErpEdge,CsvRemark,DoubleFaces,Thickness,MillingType,Reverse,PackQuantity,PackNumber,SwplQuantity,LotCode,LotDesc,ProjectName,Ftlx,Fen,Color,CabinetNo,DrillingType,WareFlag,ProductColor,CrId,NailFlag,PickupDate,ItemCodeSimple,EmergencyFlag,GIndex,SubBatchArea,DealerName,PVC,LineNo,FlowName,OptimizeList,FactoryCode,Info6DrillingNo,ItemCode,DiagonalLine,DoolFleng,DoolFwidth,DateTimeType,BatchSeq,SeeLightFlag,ReproduceFlag,CabinetNumber,ProductTypeName,PartTypeName,ModelType,HhWall,HhHandleface,DoorSerialNumber,HhLocktype,HhHingetype,OrderBrand,LineItemName,LineItemCode,HhMachiningOne,DetailRemark,HhBottomdis,DePlanComments,HgDoorSerialNumber,IsInsertedPanelLine,OldTaskNo,OldNeedItemNumber,TransverseStriation,HandleRemark,Specification,ProductDateEnd,BatchOrder,SourceColor,HhSpecification,HhMachiningTwo,HhSeq,MmGroovemessage,SealDarkintDamper,DoorPocketNum,HandleShortName,ColourTonal,MmColourmixture,MmSpecOrderRemark,BatchCarNo,BatchCarNoIndex,GcPanelType,SpecialProcess,EdgebandColour,SurfaceColor,EdgebandLogoFlag,TypeOfProduction,OriginLength,OriginWidth,DrillingNoLastFour,EdgebandLogoFlagExtend,HalmaMillType,CpnOuterColorDescriptionZH,PackageBatch,Shape,ShapeFlag,OrderBrandClass,Handle,PotColor,SpellTrayCode,TrayCode,Suite,RouteName,CommentsInValue,FilmCoverItemCode,FilmCoverPictureCode,Layer,SingleOrderSeat,SingleOrderArea,LastCol
1318470000000.0,862.0,279.0,863.0,279.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P3345212400167-10,70,18mm底板(吊柜)(VA),ZJ_ZN241102A1-1,四○,,,18,,,12,12,10,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1318473421060-70-1,,11月5日,,,,柜3区,哈尔滨市,034B,40,智能矩形,,131847342,,FG0221810VA,906.03,862.0,279.0,B,1,,,,,,,,,69-40,,,索菲亚,18mm底板(吊柜)(VA),,  ,,扇地缝:,,70-40,0,,,,,862*279*18,,ZJ_ZN241102A1-1 | P3345212400167-10,034B,18*279*862,,69-40-,,；；,,,深花色,,,0,0,,,34,,,,863.0,279.5,1060,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P038,,,6,,,,,,,End
1319560000000.0,878.0,323.0,879.0,323.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P0013012400275-8,63,非标上固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,11,8,6,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1319561581060-63-1,,11月5日,,,,柜3区,常州,034B,86,智能矩形,,131956158,,FG0118018VA,935.53,878.0,323.0,B,1,,,,,,,,,99-86,,,索菲亚,非标上固层(VA),,  ,,扇地缝:,,63-86,0,,,,,878*323*18,,ZJ_ZN241102A1-1 | P0013012400275-8,034B,18*323*878,,99-86-,,；；,,,深花色,,,0,0,,,34,,,,879.0,323.5,1060,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P029,,,6,,,,,,,End
1320450000000.0,1538.0,675.0,1539.0,675.0,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD0041_034,FBD6_22_034,0,1_6_10,381279230,J3364012400033-9,8,非标18mm见光侧板(VA),ZJ_ZN241102A1-1,2H△2L,,,18,,,5,3,2,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A6,,,1320449011010-8-1,,11月5日,,,,柜3区,J章丘索居,034B,3,智能矩形,,132044901,,FC11801VA,1679.6,1538.0,675.0,B,1,★,,,,,,,,Mar-36,,,索菲亚,非标18mm见光侧板(VA),,  ,,扇地缝:,,8月3日,0,,,,,1538*675*18,,ZJ_ZN241102A1-1 | J3364012400033-9,034B,18*675*1538,,36-3-,,；；,,,深花色,,,0,0,,,34,,,,1539.0,675.0,1010,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P090,,,6,,,,,,,End
1318470000000.0,914.0,353.0,915.0,353.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P3345212400167-10,70,非标下固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,12,11,5,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1318473421076-70-1,,11月5日,,,,柜3区,哈尔滨市,034B,28,智能矩形,,131847342,,FG0218019VA,979.8,914.0,353.0,B,1,,,,,,,,,69-28,,,索菲亚,非标下固层(VA),,  ,,扇地缝:,,70-28,0,,,,,914*353*18,,ZJ_ZN241102A1-1 | P3345212400167-10,034B,18*353*914,,69-28-,,；；,,,深花色,,,0,0,,,34,,,,915.0,353.5,1076,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P038,,,6,,,,,,,End
1318470000000.0,743.0,280.0,744.0,280.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P3345212400167-10,70,非标18mm不见光侧板(VA),ZJ_ZN241102A1-1,四○,,,18,,,12,12,10,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1318473421009-70-1,,11月5日,,,,柜3区,哈尔滨市,034B,55,智能矩形,,131847342,,FC21801VA,794.01,743.0,280.0,B,1,,,,,,,,,69-55,,,索菲亚,非标18mm不见光侧板(VA),,  ,,扇地缝:,,70-55,0,,,,,743*280*18,,ZJ_ZN241102A1-1 | P3345212400167-10,034B,18*280*743,,69-55-,,；；,,,深花色,,,0,0,,,34,,,,744.0,280.5,1009,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P038,,,6,,,,,,,End
1318470000000.0,900.0,360.0,901.0,360.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P3345212400167-10,70,非标18mm见光侧板(左)(VA),ZJ_ZN241102A1-1,四K○|K1,1左,,18,B4,,12,11,5,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1318473421010-70-1,,11月5日,,,,柜3区,哈尔滨市,034B,56,智能矩形,,131847342,,FC11801LVA,969.33,900.0,360.0,B,1,★,,,,,,,,69-56,,,索菲亚,非标18mm见光侧板(左)(VA),,  ,,扇地缝:,,70-56,0,,,,,900*360*18,,ZJ_ZN241102A1-1 | P3345212400167-10,034B,18*360*900,,69-56-,,；；,,左,深花色,,,0,0,,,34,,,,901.0,360.5,1010,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P038,,,6,,,,,,,End
1318240000000.0,1570.0,334.0,1571.0,334.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P3345212400321-1,11,非标18mm不见光侧板(VA),ZJ_ZN241102A1-1,四○,,,18,,,23,11,2,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1318244751015-11-1,,11月5日,,,,柜3区,哈尔滨市,034B,145,智能矩形,,131824475,,FC21801VA,1605.13,1570.0,334.0,B,1,,,,,,,,,183-145,,,索菲亚,非标18mm不见光侧板(VA),,  ,,扇地缝:,,11-145,0,,,,,1570*334*18,,ZJ_ZN241102A1-1 | P3345212400321-1,034B,18*334*1570,,183-145-,,；；,,,深花色,,,0,0,,,34,,,,1571.0,334.5,1015,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P038,,,6,,,,,,,End
1318240000000.0,982.0,367.0,983.0,367.0,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD0041_034,FBD6_22_034,0,1_6_12,381279230,P3345212400321-1,11,非标18mm见光侧板(VA),ZJ_ZN241102A1-1,2H△2L,,双,18,,,23,23,7,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A2,,,1318244751006-11-1,,11月5日,,,,柜3区,哈尔滨市,034B,136,智能矩形,,131824475,1318240000000.0,FC11801VA,1048.34,982.0,367.0,B,1,★,,,,,,,,183-136,,,索菲亚,非标18mm见光侧板(VA),,  ,,扇地缝:,,11-136,0,,,,,982*367*18,,ZJ_ZN241102A1-1 | P3345212400321-1,034B,18*367*982,,183-136-,,；；,,,深花色,,,0,0,,,34,,,,983.0,367.0,1006,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P038,,,6,,,,,,,End
1318470000000.0,862.0,279.0,863.0,279.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_12,381279230,P3345212400167-10,70,非标18mm顶固层(VA),ZJ_ZN241102A1-1,四○,,双,18,,,12,12,10,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A2,,,1318473421059-70-1,,11月5日,,,,柜3区,哈尔滨市,034B,39,智能矩形,,131847342,1318470000000.0,FG0121801VA,906.03,862.0,279.0,B,1,,,,,,,,,69-39,,,索菲亚,非标18mm顶固层(VA),,  ,,扇地缝:,,70-39,0,,,,,862*279*18,,ZJ_ZN241102A1-1 | P3345212400167-10,034B,18*279*862,,69-39-,,；；,,,深花色,,,0,0,,,34,,,,863.0,279.5,1059,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P038,,,6,,,,,,,End
1316230000000.0,1284.0,538.0,1285.0,538.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_12,381279230,P1433462400172-1,36,非标上固层(VA),ZJ_ZN241102A1-1,四○,,双,18,,,11,10,3,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A2,,,1316228421010-36-1,,11月5日,,,,柜3区,南京,034B,2,智能矩形,,131622842,1316230000000.0,FG0118018VA,1392.16,1284.0,538.0,B,1,,,,,,,,,Feb-66,,,索菲亚,非标上固层(VA),,  ,,扇地缝:,,Feb-36,0,,,,,1284*538*18,,ZJ_ZN241102A1-1 | P1433462400172-1,034B,18*538*1284,,66-2-,,；；,,,深花色,,,0,0,,,34,,,,1285.0,538.5,1010,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P005,,,6,,,,,,,End
1319090000000.0,666.0,330.0,667.0,330.0,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD0041_034,FBD6_22_034,0,1_6_10,381279230,P0120052400199-6,71,非标18mm见光侧板(VA),ZJ_ZN241102A1-1,2H△2L,,,18,,,5,1,8,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1319094071008-71-1,,11月5日,,,,柜3区,潍坊,034B,21,智能矩形,,131909407,,FC11801VA,743.27,666.0,330.0,B,1,★,,,,,,,,64-21,,,索菲亚,非标18mm见光侧板(VA),,  ,,扇地缝:,,71-21,0,,,,,666*330*18,,ZJ_ZN241102A1-1 | P0120052400199-6,034B,18*330*666,,64-21-,,；；,,,深花色,,,0,0,,,34,,,,667.0,330.0,1008,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P046,,,6,,,,,,,End
1318240000000.0,2090.0,363.0,2091.0,363.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P3345212400321-1,11,非标18mm不见光侧板(VA),ZJ_ZN241102A1-1,四○,,,18,,,23,14,2,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1318244751029-11-1,,11月5日,,,,柜3区,哈尔滨市,034B,60,智能矩形,,131824475,,FC21801VA,2121.29,2090.0,363.0,B,1,,,,,,,,,183-60,,,索菲亚,非标18mm不见光侧板(VA),,  ,,扇地缝:,,11-60,0,,,,,2090*363*18,,ZJ_ZN241102A1-1 | P3345212400321-1,034B,18*363*2090,,183-60-,,；；,,,深花色,,,0,0,,,34,,,,2091.0,363.5,1029,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P038,,,6,,,,,,,End
1318470000000.0,914.0,323.0,915.0,323.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P3345212400167-10,70,非标中固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,12,3,7,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1318473421025-70-1,,11月5日,,,,柜3区,哈尔滨市,034B,13,智能矩形,,131847342,,FG0318019VA,969.39,914.0,323.0,B,1,,,,,,,,,69-13,,,索菲亚,非标中固层(VA),,  ,,扇地缝:,,70-13,0,,,,,914*323*18,,ZJ_ZN241102A1-1 | P3345212400167-10,034B,18*323*914,,69-13-,,；；,,,深花色,,,0,0,,,34,,,,915.0,323.5,1025,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P038,,,6,,,,,,,End
1319660000000.0,2347.0,544.0,2348.0,544.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P3525012400221-3,91,非标18mm不见光侧板(VA),ZJ_ZN241102A1-1,四○,,,18,,,8,1,2,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1319660321002-91-1,,11月5日,,,,柜3区,富阳区,034B,8,智能矩形,,131966032,,FC21801VA,2409.22,2347.0,544.0,B,1,,,,,,,,,Aug-72,,,索菲亚,非标18mm不见光侧板(VA),,  ,,扇地缝:,,Aug-91,0,,,,,2347*544*18,,ZJ_ZN241102A1-1 | P3525012400221-3,034B,18*544*2347,,72-8-,,；；,,,深花色,,,0,0,,,34,,,,2348.0,544.5,1002,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P042,,,6,,,,,,,End
1318240000000.0,347.0,581.0,348.0,581.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,1,1_6_10,381279230,P3345212400321-1,11,非标上固层(VA),ZJ_ZN241102A1-1,四○,,,18,,+,23,4,10,ZJ_ZN241102A1-1(3),,,矩形,分,034BENF,,A3,,,1318244751090-11-1,,11月5日,,,,柜3区,哈尔滨市,034B,30,智能矩形,,131824475,,FG0118018VA,676.73,347.0,581.0,B,1,,,,,,,,,183-30,,,索菲亚,非标上固层(VA),,  ,,扇地缝:,,11月30日,0,,,,,347*581*18,,ZJ_ZN241102A1-1 | P3345212400321-1,034B,18*581*347,,183-30-,,；；,,,深花色,,,0,0,,,34,,,,348.0,581.5,1090,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P038,,,6,,,,,,,End
1319660000000.0,474.0,411.0,475.0,411.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P3525012400221-3,91,非标中固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,8,2,10,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1319660321033-91-1,,11月5日,,,,柜3区,富阳区,034B,42,智能矩形,,131966032,,FG0318019VA,627.37,474.0,411.0,B,1,,,,,,,,,72-42,,,索菲亚,非标中固层(VA),,  ,,扇地缝:,,91-42,0,,,,,474*411*18,,ZJ_ZN241102A1-1 | P3525012400221-3,034B,18*411*474,,72-42-,,；；,,,深花色,,,0,0,,,34,,,,475.0,411.5,1033,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P042,,,6,,,,,,,End
1319650000000.0,2382.0,535.0,2383.0,535.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,Y0115432401009-6,96,非标18mm不见光侧板(VA),ZJ_ZN241102A1-1,四○,,,18,,,10,2,2,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1319650371006-96-1,,11月5日,,,,柜3区,杭州,034B,49,智能矩形,,131965037,,FC21801VA,2441.34,2382.0,535.0,B,1,,,,,,,,,66-49,,,索菲亚,非标18mm不见光侧板(VA),,  ,,扇地缝:,,96-49,0,,,,,2382*535*18,,ZJ_ZN241102A1-1 | Y0115432401009-6,034B,18*535*2382,,66-49-,,；；,,,深花色,,,0,0,,,34,,,,2383.0,535.5,1006,,,034B_尼可胡桃,02A1-1,,,索柜,,,05Y034,,,6,,,,,,,End
1319560000000.0,1847.0,310.0,1848.0,310.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_12,381279230,P0013012400275-8,63,非标18mm不见光侧板(VA),ZJ_ZN241102A1-1,四○,,双,18,,,11,9,3,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A2,,,1319561581025-63-1,,11月5日,,,,柜3区,常州,034B,94,智能矩形,,131956158,1319560000000.0,FC21801VA,1872.83,1847.0,310.0,B,1,,,,,,,,,99-94,,,索菲亚,非标18mm不见光侧板(VA),,  ,,扇地缝:,,63-94,0,,,,,1847*310*18,,ZJ_ZN241102A1-1 | P0013012400275-8,034B,18*310*1847,,99-94-,,；；,,,深花色,,,0,0,,,34,,,,1848.0,310.5,1025,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P029,,,6,,,,,,,End
